sidoname,cityname,pm25value,pm10value,datetime,day,week
대전,대전,13.0,34.0,2022-03-12T18:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,12.0,16.0,2022-03-14T01:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,45.0,51.0,2022-03-23T04:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,28.0,89.0,2022-03-16T15:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,34.0,62.0,2022-03-08T19:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,18.0,27.0,2022-03-14T04:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,59.0,94.0,2022-03-23T10:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,20.0,41.0,2022-03-27T11:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,45.0,71.0,2022-03-10T11:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,10.0,20.0,2022-03-28T05:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,18.0,29.0,2022-03-14T05:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,35.0,55.0,2022-03-04T04:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,44.0,84.0,2022-03-11T10:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,26.0,35.0,2022-03-22T15:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,43.0,56.0,2022-03-22T23:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,47.0,66.0,2022-03-23T13:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,2.0,7.0,2022-03-26T13:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,12.0,28.0,2022-03-28T08:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,14.0,25.0,2022-03-02T15:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,12.0,33.0,2022-03-06T19:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,45.0,67.0,2022-03-09T06:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,50.0,133.0,2022-03-16T19:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,16.0,35.0,2022-03-28T09:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,11.0,31.0,2022-03-07T15:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,31.0,55.0,2022-03-08T01:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,34.0,61.0,2022-03-12T01:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,8.0,6.0,2022-03-18T16:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,38.0,56.0,2022-03-25T17:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,10.0,25.0,2022-03-27T20:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,13.0,45.0,2022-03-10T16:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,1.0,3.0,2022-03-17T21:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,35.0,61.0,2022-03-04T02:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,34.0,57.0,2022-03-09T21:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,19.0,29.0,2022-03-20T21:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,17.0,62.0,2022-02-26T15:00:00.000Z,2022-02-26T00:00:00.000Z,2022-02-21T00:00:00.000Z
대전,대전,36.0,140.0,2022-03-04T18:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,11.0,18.0,2022-03-19T22:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,25.0,33.0,2022-03-24T07:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,3.0,8.0,2022-03-26T10:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,40.0,61.0,2022-03-10T08:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,35.0,64.0,2022-03-04T01:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,33.0,39.0,2022-03-22T14:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,15.0,28.0,2022-03-07T04:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,23.0,44.0,2022-03-09T18:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,24.0,44.0,2022-03-09T19:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,18.0,27.0,2022-03-20T19:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,28.0,53.0,2022-03-08T12:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,5.0,10.0,2022-03-26T03:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,12.0,21.0,2022-03-28T02:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,11.0,24.0,2022-03-14T12:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,11.0,16.0,2022-03-20T14:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,1.0,3.0,2022-03-17T22:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,21.0,30.0,2022-03-21T09:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,23.0,35.0,2022-03-25T22:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,18.0,53.0,2022-03-27T14:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,2.0,3.0,2022-03-18T08:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,24.0,41.0,2022-03-08T05:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,66.0,127.0,2022-03-16T23:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,24.0,38.0,2022-03-21T20:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,10.0,14.0,2022-03-13T21:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,54.0,142.0,2022-03-16T21:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,5.0,4.0,2022-03-14T17:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,21.0,32.0,2022-03-22T05:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,36.0,46.0,2022-03-22T12:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,4.0,6.0,2022-03-26T06:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,10.0,14.0,2022-03-26T17:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,9.0,12.0,2022-03-19T20:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,28.0,52.0,2022-03-03T12:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,15.0,42.0,2022-03-10T15:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,12.0,29.0,2022-03-02T22:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,4.0,10.0,2022-03-18T18:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,13.0,23.0,2022-03-23T19:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,37.0,57.0,2022-03-24T12:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,12.0,25.0,2022-03-13T04:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,22.0,29.0,2022-03-24T02:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,66.0,96.0,2022-03-25T10:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,38.0,65.0,2022-03-03T23:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,14.0,27.0,2022-03-14T09:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,16.0,24.0,2022-03-20T18:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,37.0,58.0,2022-03-04T03:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,8.0,12.0,2022-03-13T19:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,22.0,23.0,2022-03-20T03:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,40.0,136.0,2022-03-04T16:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,17.0,35.0,2022-03-12T22:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,26.0,35.0,2022-03-22T07:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,27.0,51.0,2022-03-10T21:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,4.0,4.0,2022-03-19T01:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,23.0,48.0,2022-03-10T20:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,3.0,5.0,2022-03-19T05:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,35.0,53.0,2022-03-22T10:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,2.0,3.0,2022-03-18T07:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,16.0,27.0,2022-03-21T19:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,12.0,32.0,2022-03-12T20:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,3.0,7.0,2022-03-18T14:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,15.0,45.0,2022-03-10T18:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,67.0,82.0,2022-03-25T11:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,43.0,59.0,2022-03-25T19:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,26.0,52.0,2022-03-08T18:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,6.0,8.0,2022-03-19T11:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,35.0,52.0,2022-03-10T04:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,45.0,85.0,2022-03-11T13:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,4.0,8.0,2022-03-13T18:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,3.0,8.0,2022-03-19T03:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,9.0,21.0,2022-03-21T16:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,13.0,25.0,2022-03-14T08:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,2.0,4.0,2022-03-18T09:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,19.0,26.0,2022-03-21T06:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,18.0,34.0,2022-02-24T11:00:00.000Z,2022-02-24T00:00:00.000Z,2022-02-21T00:00:00.000Z
대전,대전,38.0,65.0,2022-03-10T01:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,13.0,26.0,2022-03-13T06:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,59.0,89.0,2022-03-17T09:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,14.0,26.0,2022-03-28T12:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,2.0,6.0,2022-03-18T13:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,50.0,64.0,2022-03-23T09:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,59.0,64.0,2022-03-23T12:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,29.0,53.0,2022-03-25T21:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,22.0,57.0,2022-03-08T17:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,3.0,5.0,2022-03-13T15:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,9.0,14.0,2022-03-17T17:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,16.0,53.0,2022-03-27T16:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,10.0,31.0,2022-03-06T23:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,16.0,39.0,2022-03-27T12:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,18.0,27.0,2022-03-21T03:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,12.0,21.0,2022-03-21T18:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,50.0,67.0,2022-03-25T13:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,22.0,31.0,2022-03-22T03:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,24.0,31.0,2022-03-22T06:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,10.0,20.0,2022-03-28T01:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,28.0,63.0,2022-03-07T10:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,1.0,4.0,2022-03-17T23:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,40.0,83.0,2022-03-11T11:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,16.0,37.0,2022-03-07T01:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,5.0,10.0,2022-03-13T10:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,2.0,5.0,2022-03-18T21:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,16.0,32.0,2022-03-27T02:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,25.0,51.0,2022-03-08T14:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,37.0,53.0,2022-03-25T20:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,23.0,38.0,2022-03-03T08:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,22.0,37.0,2022-03-23T16:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,22.0,37.0,2022-03-03T07:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,38.0,75.0,2022-03-10T02:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,14.0,31.0,2022-03-14T10:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,3.0,6.0,2022-03-19T04:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,19.0,29.0,2022-03-22T01:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,44.0,67.0,2022-03-24T20:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,53.0,65.0,2022-03-25T06:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,20.0,40.0,2022-03-27T10:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,44.0,67.0,2022-03-09T04:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,60.0,85.0,2022-03-09T13:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,52.0,71.0,2022-03-24T22:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,52.0,65.0,2022-03-25T02:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,19.0,34.0,2022-03-28T11:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,6.0,29.0,2022-03-06T15:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,24.0,42.0,2022-03-08T06:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,14.0,26.0,2022-03-28T07:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,14.0,33.0,2022-03-07T05:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,4.0,6.0,2022-03-13T17:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,12.0,28.0,2022-03-14T11:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,22.0,31.0,2022-03-23T23:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,37.0,60.0,2022-03-10T12:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,62.0,82.0,2022-03-25T09:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,13.0,40.0,2022-03-07T19:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,27.0,50.0,2022-03-16T14:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,16.0,26.0,2022-03-23T18:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,36.0,64.0,2022-03-04T07:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,19.0,26.0,2022-03-21T05:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,40.0,135.0,2022-03-04T15:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,36.0,57.0,2022-03-04T05:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,56.0,90.0,2022-03-17T07:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,24.0,27.0,2022-03-20T06:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,16.0,25.0,2022-03-21T12:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,11.0,21.0,2022-03-28T04:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,24.0,59.0,2022-03-11T19:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,2.0,5.0,2022-03-17T19:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,3.0,7.0,2022-03-18T19:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,8.0,13.0,2022-03-19T18:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,48.0,80.0,2022-03-24T16:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,7.0,35.0,2022-03-06T14:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,21.0,53.0,2022-03-07T09:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,25.0,53.0,2022-03-09T15:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,38.0,59.0,2022-03-10T07:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,23.0,29.0,2022-03-20T09:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,22.0,37.0,2022-03-28T10:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
대전,대전,22.0,32.0,2022-03-24T06:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,40.0,61.0,2022-03-09T23:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,25.0,56.0,2022-03-08T15:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,10.0,22.0,2022-02-23T23:00:00.000Z,2022-02-23T00:00:00.000Z,2022-02-21T00:00:00.000Z
대전,대전,8.0,13.0,2022-03-13T22:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,50.0,73.0,2022-03-09T08:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,38.0,63.0,2022-03-10T09:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,19.0,26.0,2022-03-20T22:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,50.0,68.0,2022-03-09T07:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,67.0,110.0,2022-03-17T01:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,11.0,17.0,2022-03-19T17:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,25.0,28.0,2022-03-20T07:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,22.0,31.0,2022-03-24T01:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,4.0,7.0,2022-03-17T18:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,3.0,6.0,2022-03-13T14:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,2.0,2.0,2022-03-18T01:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,3.0,7.0,2022-03-19T02:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,11.0,18.0,2022-03-20T17:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,21.0,28.0,2022-03-21T04:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,7.0,16.0,2022-03-27T23:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,26.0,55.0,2022-03-11T18:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,17.0,30.0,2022-03-14T07:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,15.0,19.0,2022-03-19T23:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,23.0,49.0,2022-03-07T11:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,39.0,71.0,2022-03-08T20:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
대전,대전,13.0,29.0,2022-03-14T13:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,37.0,139.0,2022-03-16T17:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,15.0,18.0,2022-03-20T12:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
대전,대전,16.0,53.0,2022-03-27T17:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
대전,대전,28.0,42.0,2022-03-03T09:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
대전,대전,34.0,57.0,2022-03-03T11:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
