sidoname,cityname,pm10value,pm25value,pop,datetime
경기,시흥시,102,57,512030,2022-03-11T22:00:00.000Z
경기,안산시,96,57,652726,2022-03-11T22:00:00.000Z
경기,안성시,110,62,189534,2022-03-11T22:00:00.000Z
경기,안양시,94,60,547178,2022-03-11T22:00:00.000Z
경기,양주시,72,35,236368,2022-03-11T22:00:00.000Z
경기,양평군,89,48,121230,2022-03-11T22:00:00.000Z
경기,여주시,108,71,112150,2022-03-11T22:00:00.000Z
경기,연천군,null,33,42721,2022-03-11T22:00:00.000Z
경기,오산시,101,63,229983,2022-03-11T22:00:00.000Z
경기,용인시,99,55,1077508,2022-03-11T22:00:00.000Z
경기,의왕시,94,46,163356,2022-03-11T22:00:00.000Z
경기,의정부시,68,32,463661,2022-03-11T22:00:00.000Z
경기,이천시,102,54,223177,2022-03-11T22:00:00.000Z
경기,파주시,80,42,483245,2022-03-11T22:00:00.000Z
경기,평택시,109,63,564288,2022-03-11T22:00:00.000Z
경기,포천시,65,37,148939,2022-03-11T22:00:00.000Z
경기,하남시,88,41,320087,2022-03-11T22:00:00.000Z
경기,화성시,92,59,887015,2022-03-11T22:00:00.000Z
경기,가평군,66,24,62264,2022-03-16T20:00:00.000Z
경기,고양시,61,30,1079353,2022-03-16T20:00:00.000Z
경기,과천시,72,20,73345,2022-03-16T20:00:00.000Z
경기,광명시,75,21,292893,2022-03-16T20:00:00.000Z
경기,광주시,89,31,387289,2022-03-16T20:00:00.000Z
경기,구리시,66,23,191948,2022-03-16T20:00:00.000Z
경기,군포시,71,26,268535,2022-03-16T20:00:00.000Z
경기,김포시,72,37,486508,2022-03-16T20:00:00.000Z
경기,남양주시,60,16,733798,2022-03-16T20:00:00.000Z
경기,동두천시,60,17,93592,2022-03-16T20:00:00.000Z
경기,부천시,72,31,806067,2022-03-16T20:00:00.000Z
경기,성남시,75,24,930948,2022-03-16T20:00:00.000Z
경기,수원시,69,33,1183714,2022-03-16T20:00:00.000Z
경기,시흥시,69,32,512030,2022-03-16T20:00:00.000Z
경기,안산시,63,35,652726,2022-03-16T20:00:00.000Z
경기,안성시,107,68,189534,2022-03-16T20:00:00.000Z
경기,안양시,72,26,547178,2022-03-16T20:00:00.000Z
경기,양주시,67,24,236368,2022-03-16T20:00:00.000Z
경기,양평군,92,44,121230,2022-03-16T20:00:00.000Z
경기,여주시,105,47,112150,2022-03-16T20:00:00.000Z
경기,연천군,null,25,42721,2022-03-16T20:00:00.000Z
경기,오산시,86,39,229983,2022-03-16T20:00:00.000Z
경기,용인시,103,41,1077508,2022-03-16T20:00:00.000Z
경기,의왕시,74,26,163356,2022-03-16T20:00:00.000Z
경기,의정부시,62,26,463661,2022-03-16T20:00:00.000Z
경기,이천시,118,42,223177,2022-03-16T20:00:00.000Z
경기,파주시,71,32,483245,2022-03-16T20:00:00.000Z
경기,평택시,62,35,564288,2022-03-16T20:00:00.000Z
경기,포천시,48,17,148939,2022-03-16T20:00:00.000Z
경기,하남시,64,19,320087,2022-03-16T20:00:00.000Z
경기,화성시,63,33,887015,2022-03-16T20:00:00.000Z
경기,가평군,65,35,62264,2022-03-11T23:00:00.000Z
경기,고양시,79,44,1079353,2022-03-11T23:00:00.000Z
경기,과천시,98,52,73345,2022-03-11T23:00:00.000Z
경기,광명시,98,58,292893,2022-03-11T23:00:00.000Z
경기,광주시,110,64,387289,2022-03-11T23:00:00.000Z
경기,구리시,70,32,191948,2022-03-11T23:00:00.000Z
경기,군포시,99,55,268535,2022-03-11T23:00:00.000Z
경기,김포시,81,49,486508,2022-03-11T23:00:00.000Z
경기,남양주시,71,31,733798,2022-03-11T23:00:00.000Z
경기,동두천시,57,29,93592,2022-03-11T23:00:00.000Z
경기,부천시,103,73,806067,2022-03-11T23:00:00.000Z
경기,성남시,99,55,930948,2022-03-11T23:00:00.000Z
경기,수원시,106,59,1183714,2022-03-11T23:00:00.000Z
경기,시흥시,107,66,512030,2022-03-11T23:00:00.000Z
경기,안산시,95,60,652726,2022-03-11T23:00:00.000Z
경기,안성시,107,70,189534,2022-03-11T23:00:00.000Z
경기,안양시,90,56,547178,2022-03-11T23:00:00.000Z
경기,양주시,92,55,236368,2022-03-11T23:00:00.000Z
경기,양평군,86,54,121230,2022-03-11T23:00:00.000Z
경기,여주시,100,66,112150,2022-03-11T23:00:00.000Z
경기,연천군,null,40,42721,2022-03-11T23:00:00.000Z
경기,오산시,108,72,229983,2022-03-11T23:00:00.000Z
경기,용인시,103,65,1077508,2022-03-11T23:00:00.000Z
경기,의왕시,96,49,163356,2022-03-11T23:00:00.000Z
경기,의정부시,67,39,463661,2022-03-11T23:00:00.000Z
경기,이천시,99,64,223177,2022-03-11T23:00:00.000Z
경기,파주시,78,43,483245,2022-03-11T23:00:00.000Z
경기,평택시,108,68,564288,2022-03-11T23:00:00.000Z
경기,포천시,70,42,148939,2022-03-11T23:00:00.000Z
경기,하남시,82,36,320087,2022-03-11T23:00:00.000Z
경기,화성시,95,62,887015,2022-03-11T23:00:00.000Z
경기,가평군,59,11,62264,2022-03-16T19:00:00.000Z
경기,고양시,70,27,1079353,2022-03-16T19:00:00.000Z
경기,과천시,81,21,73345,2022-03-16T19:00:00.000Z
경기,광명시,71,17,292893,2022-03-16T19:00:00.000Z
경기,광주시,101,33,387289,2022-03-16T19:00:00.000Z
경기,구리시,61,17,191948,2022-03-16T19:00:00.000Z
경기,군포시,77,25,268535,2022-03-16T19:00:00.000Z
경기,김포시,77,33,486508,2022-03-16T19:00:00.000Z
경기,남양주시,61,15,733798,2022-03-16T19:00:00.000Z
경기,동두천시,67,16,93592,2022-03-16T19:00:00.000Z
경기,부천시,71,28,806067,2022-03-16T19:00:00.000Z
경기,성남시,86,25,930948,2022-03-16T19:00:00.000Z
경기,수원시,78,34,1183714,2022-03-16T19:00:00.000Z
경기,시흥시,70,30,512030,2022-03-16T19:00:00.000Z
경기,안산시,61,33,652726,2022-03-16T19:00:00.000Z
경기,안성시,125,68,189534,2022-03-16T19:00:00.000Z
경기,안양시,73,25,547178,2022-03-16T19:00:00.000Z
경기,양주시,65,20,236368,2022-03-16T19:00:00.000Z
경기,양평군,96,39,121230,2022-03-16T19:00:00.000Z
경기,여주시,101,38,112150,2022-03-16T19:00:00.000Z
경기,연천군,null,22,42721,2022-03-16T19:00:00.000Z
경기,오산시,101,37,229983,2022-03-16T19:00:00.000Z
경기,용인시,103,40,1077508,2022-03-16T19:00:00.000Z
경기,의왕시,84,27,163356,2022-03-16T19:00:00.000Z
경기,의정부시,65,31,463661,2022-03-16T19:00:00.000Z
경기,이천시,111,44,223177,2022-03-16T19:00:00.000Z
경기,파주시,74,28,483245,2022-03-16T19:00:00.000Z
경기,평택시,76,37,564288,2022-03-16T19:00:00.000Z
경기,포천시,47,16,148939,2022-03-16T19:00:00.000Z
경기,하남시,62,18,320087,2022-03-16T19:00:00.000Z
경기,화성시,63,33,887015,2022-03-16T19:00:00.000Z
경기,가평군,18,6,62264,2022-03-17T13:00:00.000Z
경기,고양시,46,16,1079353,2022-03-17T13:00:00.000Z
경기,과천시,52,19,73345,2022-03-17T13:00:00.000Z
경기,광명시,60,24,292893,2022-03-17T13:00:00.000Z
경기,광주시,51,16,387289,2022-03-17T13:00:00.000Z
경기,구리시,35,10,191948,2022-03-17T13:00:00.000Z
경기,군포시,64,23,268535,2022-03-17T13:00:00.000Z
경기,김포시,49,24,486508,2022-03-17T13:00:00.000Z
경기,남양주시,28,7,733798,2022-03-17T13:00:00.000Z
경기,동두천시,34,13,93592,2022-03-17T13:00:00.000Z
경기,부천시,59,25,806067,2022-03-17T13:00:00.000Z
경기,성남시,52,20,930948,2022-03-17T13:00:00.000Z
경기,수원시,63,25,1183714,2022-03-17T13:00:00.000Z
경기,시흥시,66,30,512030,2022-03-17T13:00:00.000Z
경기,안산시,66,30,652726,2022-03-17T13:00:00.000Z
경기,안성시,95,59,189534,2022-03-17T13:00:00.000Z
경기,안양시,59,25,547178,2022-03-17T13:00:00.000Z
경기,양주시,30,13,236368,2022-03-17T13:00:00.000Z
경기,양평군,38,11,121230,2022-03-17T13:00:00.000Z
경기,여주시,60,27,112150,2022-03-17T13:00:00.000Z
경기,연천군,null,11,42721,2022-03-17T13:00:00.000Z
경기,오산시,75,30,229983,2022-03-17T13:00:00.000Z
경기,용인시,66,29,1077508,2022-03-17T13:00:00.000Z
경기,의왕시,61,23,163356,2022-03-17T13:00:00.000Z
경기,의정부시,38,12,463661,2022-03-17T13:00:00.000Z
경기,이천시,62,29,223177,2022-03-17T13:00:00.000Z
경기,파주시,40,16,483245,2022-03-17T13:00:00.000Z
경기,평택시,96,50,564288,2022-03-17T13:00:00.000Z
경기,포천시,26,10,148939,2022-03-17T13:00:00.000Z
경기,하남시,37,14,320087,2022-03-17T13:00:00.000Z
경기,화성시,78,34,887015,2022-03-17T13:00:00.000Z
경기,가평군,58,25,62264,2022-03-16T21:00:00.000Z
경기,고양시,64,34,1079353,2022-03-16T21:00:00.000Z
경기,과천시,68,23,73345,2022-03-16T21:00:00.000Z
경기,광명시,80,27,292893,2022-03-16T21:00:00.000Z
경기,광주시,84,31,387289,2022-03-16T21:00:00.000Z
경기,구리시,62,21,191948,2022-03-16T21:00:00.000Z
경기,군포시,71,25,268535,2022-03-16T21:00:00.000Z
경기,김포시,73,37,486508,2022-03-16T21:00:00.000Z
경기,남양주시,61,17,733798,2022-03-16T21:00:00.000Z
경기,동두천시,56,19,93592,2022-03-16T21:00:00.000Z
경기,부천시,77,43,806067,2022-03-16T21:00:00.000Z
경기,성남시,71,24,930948,2022-03-16T21:00:00.000Z
경기,수원시,65,32,1183714,2022-03-16T21:00:00.000Z
경기,시흥시,72,39,512030,2022-03-16T21:00:00.000Z
경기,안산시,64,37,652726,2022-03-16T21:00:00.000Z
경기,안성시,85,54,189534,2022-03-16T21:00:00.000Z
경기,안양시,74,30,547178,2022-03-16T21:00:00.000Z
경기,양주시,64,26,236368,2022-03-16T21:00:00.000Z
경기,양평군,81,27,121230,2022-03-16T21:00:00.000Z
경기,여주시,111,53,112150,2022-03-16T21:00:00.000Z
경기,연천군,null,20,42721,2022-03-16T21:00:00.000Z
경기,오산시,77,40,229983,2022-03-16T21:00:00.000Z
경기,용인시,97,41,1077508,2022-03-16T21:00:00.000Z
경기,의왕시,67,25,163356,2022-03-16T21:00:00.000Z
경기,의정부시,60,27,463661,2022-03-16T21:00:00.000Z
경기,이천시,105,39,223177,2022-03-16T21:00:00.000Z
경기,파주시,71,35,483245,2022-03-16T21:00:00.000Z
경기,평택시,58,33,564288,2022-03-16T21:00:00.000Z
경기,포천시,48,22,148939,2022-03-16T21:00:00.000Z
경기,하남시,73,25,320087,2022-03-16T21:00:00.000Z
경기,화성시,61,34,887015,2022-03-16T21:00:00.000Z
경기,가평군,64,15,62264,2022-03-16T16:00:00.000Z
경기,고양시,89,23,1079353,2022-03-16T16:00:00.000Z
경기,과천시,117,40,73345,2022-03-16T16:00:00.000Z
경기,광명시,111,34,292893,2022-03-16T16:00:00.000Z
경기,광주시,102,27,387289,2022-03-16T16:00:00.000Z
경기,구리시,117,39,191948,2022-03-16T16:00:00.000Z
경기,군포시,110,30,268535,2022-03-16T16:00:00.000Z
경기,김포시,99,26,486508,2022-03-16T16:00:00.000Z
경기,남양주시,76,24,733798,2022-03-16T16:00:00.000Z
경기,동두천시,73,18,93592,2022-03-16T16:00:00.000Z
경기,부천시,111,44,806067,2022-03-16T16:00:00.000Z
경기,성남시,113,33,930948,2022-03-16T16:00:00.000Z
경기,수원시,103,57,1183714,2022-03-16T16:00:00.000Z
경기,시흥시,74,40,512030,2022-03-16T16:00:00.000Z
경기,안산시,73,45,652726,2022-03-16T16:00:00.000Z
경기,안성시,122,56,189534,2022-03-16T16:00:00.000Z
경기,안양시,120,33,547178,2022-03-16T16:00:00.000Z
경기,양주시,64,21,236368,2022-03-16T16:00:00.000Z
경기,양평군,97,36,121230,2022-03-16T16:00:00.000Z
경기,여주시,89,42,112150,2022-03-16T16:00:00.000Z
경기,연천군,null,18,42721,2022-03-16T16:00:00.000Z
경기,오산시,null,72,229983,2022-03-16T16:00:00.000Z
경기,용인시,96,39,1077508,2022-03-16T16:00:00.000Z
경기,의왕시,99,48,163356,2022-03-16T16:00:00.000Z
경기,의정부시,63,13,463661,2022-03-16T16:00:00.000Z
경기,이천시,99,37,223177,2022-03-16T16:00:00.000Z
경기,파주시,75,26,483245,2022-03-16T16:00:00.000Z
경기,평택시,94,48,564288,2022-03-16T16:00:00.000Z
경기,포천시,57,17,148939,2022-03-16T16:00:00.000Z
경기,하남시,101,37,320087,2022-03-16T16:00:00.000Z
경기,화성시,81,42,887015,2022-03-16T16:00:00.000Z
경기,가평군,13,3,62264,2022-03-17T17:00:00.000Z
경기,고양시,48,16,1079353,2022-03-17T17:00:00.000Z
경기,과천시,71,23,73345,2022-03-17T17:00:00.000Z
경기,광명시,59,32,292893,2022-03-17T17:00:00.000Z
경기,광주시,68,33,387289,2022-03-17T17:00:00.000Z
경기,구리시,32,10,191948,2022-03-17T17:00:00.000Z
경기,군포시,72,31,268535,2022-03-17T17:00:00.000Z
경기,김포시,57,23,486508,2022-03-17T17:00:00.000Z
경기,남양주시,22,5,733798,2022-03-17T17:00:00.000Z
경기,동두천시,21,5,93592,2022-03-17T17:00:00.000Z
경기,부천시,71,29,806067,2022-03-17T17:00:00.000Z
경기,성남시,74,28,930948,2022-03-17T17:00:00.000Z
경기,수원시,79,35,1183714,2022-03-17T17:00:00.000Z
경기,시흥시,86,43,512030,2022-03-17T17:00:00.000Z
경기,안산시,79,38,652726,2022-03-17T17:00:00.000Z
경기,안성시,35,16,189534,2022-03-17T17:00:00.000Z
경기,안양시,71,31,547178,2022-03-17T17:00:00.000Z
경기,양주시,25,9,236368,2022-03-17T17:00:00.000Z
경기,양평군,59,25,121230,2022-03-17T17:00:00.000Z
경기,여주시,32,11,112150,2022-03-17T17:00:00.000Z
경기,연천군,null,3,42721,2022-03-17T17:00:00.000Z
경기,오산시,82,23,229983,2022-03-17T17:00:00.000Z
경기,용인시,70,32,1077508,2022-03-17T17:00:00.000Z
경기,의왕시,73,23,163356,2022-03-17T17:00:00.000Z
경기,의정부시,27,9,463661,2022-03-17T17:00:00.000Z
경기,이천시,35,15,223177,2022-03-17T17:00:00.000Z
경기,파주시,49,15,483245,2022-03-17T17:00:00.000Z
경기,평택시,53,29,564288,2022-03-17T17:00:00.000Z
경기,포천시,20,6,148939,2022-03-17T17:00:00.000Z
경기,하남시,55,19,320087,2022-03-17T17:00:00.000Z
경기,화성시,73,38,887015,2022-03-17T17:00:00.000Z
경기,가평군,33,14,62264,2022-03-17T10:00:00.000Z
경기,고양시,57,28,1079353,2022-03-17T10:00:00.000Z
경기,과천시,59,30,73345,2022-03-17T10:00:00.000Z
경기,광명시,70,40,292893,2022-03-17T10:00:00.000Z
경기,광주시,73,33,387289,2022-03-17T10:00:00.000Z
경기,구리시,51,24,191948,2022-03-17T10:00:00.000Z
경기,군포시,74,29,268535,2022-03-17T10:00:00.000Z
경기,김포시,48,30,486508,2022-03-17T10:00:00.000Z
경기,남양주시,48,22,733798,2022-03-17T10:00:00.000Z
경기,동두천시,35,16,93592,2022-03-17T10:00:00.000Z
경기,부천시,70,37,806067,2022-03-17T10:00:00.000Z
경기,성남시,67,32,930948,2022-03-17T10:00:00.000Z
경기,수원시,63,29,1183714,2022-03-17T10:00:00.000Z
경기,시흥시,70,37,512030,2022-03-17T10:00:00.000Z
경기,안산시,66,34,652726,2022-03-17T10:00:00.000Z
경기,안성시,89,58,189534,2022-03-17T10:00:00.000Z
경기,안양시,63,30,547178,2022-03-17T10:00:00.000Z
경기,양주시,49,23,236368,2022-03-17T10:00:00.000Z
경기,양평군,67,32,121230,2022-03-17T10:00:00.000Z
경기,여주시,62,28,112150,2022-03-17T10:00:00.000Z
경기,연천군,null,14,42721,2022-03-17T10:00:00.000Z
경기,오산시,78,45,229983,2022-03-17T10:00:00.000Z
경기,용인시,72,40,1077508,2022-03-17T10:00:00.000Z
경기,의왕시,61,27,163356,2022-03-17T10:00:00.000Z
경기,의정부시,46,23,463661,2022-03-17T10:00:00.000Z
경기,이천시,65,36,223177,2022-03-17T10:00:00.000Z
경기,파주시,46,25,483245,2022-03-17T10:00:00.000Z
경기,평택시,83,44,564288,2022-03-17T10:00:00.000Z
경기,포천시,36,20,148939,2022-03-17T10:00:00.000Z
경기,하남시,60,26,320087,2022-03-17T10:00:00.000Z
경기,화성시,72,38,887015,2022-03-17T10:00:00.000Z
경기,가평군,61,24,62264,2022-03-11T15:00:00.000Z
경기,고양시,67,25,1079353,2022-03-11T15:00:00.000Z
경기,과천시,56,44,73345,2022-03-11T15:00:00.000Z
경기,광명시,81,41,292893,2022-03-11T15:00:00.000Z
경기,광주시,70,35,387289,2022-03-11T15:00:00.000Z
경기,구리시,62,28,191948,2022-03-11T15:00:00.000Z
경기,군포시,73,32,268535,2022-03-11T15:00:00.000Z
경기,김포시,74,38,486508,2022-03-11T15:00:00.000Z
경기,남양주시,65,31,733798,2022-03-11T15:00:00.000Z
경기,동두천시,54,22,93592,2022-03-11T15:00:00.000Z
경기,부천시,93,45,806067,2022-03-11T15:00:00.000Z
경기,성남시,69,38,930948,2022-03-11T15:00:00.000Z
경기,수원시,72,28,1183714,2022-03-11T15:00:00.000Z
경기,시흥시,71,30,512030,2022-03-11T15:00:00.000Z
경기,안산시,64,33,652726,2022-03-11T15:00:00.000Z
경기,안성시,77,36,189534,2022-03-11T15:00:00.000Z
경기,안양시,79,34,547178,2022-03-11T15:00:00.000Z
경기,양주시,59,27,236368,2022-03-11T15:00:00.000Z
경기,양평군,59,25,121230,2022-03-11T15:00:00.000Z
경기,여주시,69,31,112150,2022-03-11T15:00:00.000Z
경기,연천군,null,28,42721,2022-03-11T15:00:00.000Z
경기,오산시,63,27,229983,2022-03-11T15:00:00.000Z
경기,용인시,73,40,1077508,2022-03-11T15:00:00.000Z
경기,의왕시,76,39,163356,2022-03-11T15:00:00.000Z
경기,의정부시,57,28,463661,2022-03-11T15:00:00.000Z
경기,이천시,73,36,223177,2022-03-11T15:00:00.000Z
경기,파주시,65,29,483245,2022-03-11T15:00:00.000Z
경기,평택시,77,31,564288,2022-03-11T15:00:00.000Z
경기,포천시,54,26,148939,2022-03-11T15:00:00.000Z
경기,하남시,60,22,320087,2022-03-11T15:00:00.000Z
경기,화성시,67,29,887015,2022-03-11T15:00:00.000Z
경기,가평군,68,27,62264,2022-03-16T14:00:00.000Z
경기,고양시,79,27,1079353,2022-03-16T14:00:00.000Z
경기,과천시,78,47,73345,2022-03-16T14:00:00.000Z
경기,광명시,87,51,292893,2022-03-16T14:00:00.000Z
경기,광주시,76,36,387289,2022-03-16T14:00:00.000Z
경기,구리시,91,38,191948,2022-03-16T14:00:00.000Z
경기,군포시,85,39,268535,2022-03-16T14:00:00.000Z
경기,김포시,56,25,486508,2022-03-16T14:00:00.000Z
경기,남양주시,83,35,733798,2022-03-16T14:00:00.000Z
경기,동두천시,90,28,93592,2022-03-16T14:00:00.000Z
경기,부천시,66,31,806067,2022-03-16T14:00:00.000Z
경기,성남시,79,39,930948,2022-03-16T14:00:00.000Z
경기,수원시,68,35,1183714,2022-03-16T14:00:00.000Z
경기,시흥시,95,59,512030,2022-03-16T14:00:00.000Z
경기,안산시,79,48,652726,2022-03-16T14:00:00.000Z
경기,안성시,72,34,189534,2022-03-16T14:00:00.000Z
경기,안양시,103,47,547178,2022-03-16T14:00:00.000Z
경기,양주시,91,36,236368,2022-03-16T14:00:00.000Z
경기,양평군,81,57,121230,2022-03-16T14:00:00.000Z
경기,여주시,82,47,112150,2022-03-16T14:00:00.000Z
경기,연천군,null,null,42721,2022-03-16T14:00:00.000Z
경기,오산시,null,null,229983,2022-03-16T14:00:00.000Z
경기,용인시,86,47,1077508,2022-03-16T14:00:00.000Z
경기,의왕시,66,40,163356,2022-03-16T14:00:00.000Z
경기,의정부시,84,27,463661,2022-03-16T14:00:00.000Z
경기,이천시,91,47,223177,2022-03-16T14:00:00.000Z
경기,파주시,46,35,483245,2022-03-16T14:00:00.000Z
경기,평택시,78,39,564288,2022-03-16T14:00:00.000Z
경기,포천시,94,34,148939,2022-03-16T14:00:00.000Z
경기,하남시,74,28,320087,2022-03-16T14:00:00.000Z
경기,화성시,77,40,887015,2022-03-16T14:00:00.000Z
경기,가평군,68,50,62264,2022-03-10T03:00:00.000Z
경기,고양시,73,53,1079353,2022-03-10T03:00:00.000Z
경기,과천시,72,47,73345,2022-03-10T03:00:00.000Z
경기,광명시,102,73,292893,2022-03-10T03:00:00.000Z
경기,광주시,89,63,387289,2022-03-10T03:00:00.000Z
경기,구리시,74,50,191948,2022-03-10T03:00:00.000Z
경기,군포시,86,55,268535,2022-03-10T03:00:00.000Z
경기,김포시,86,65,486508,2022-03-10T03:00:00.000Z
경기,남양주시,70,48,733798,2022-03-10T03:00:00.000Z
경기,동두천시,57,38,93592,2022-03-10T03:00:00.000Z
경기,부천시,89,70,806067,2022-03-10T03:00:00.000Z
경기,성남시,86,57,930948,2022-03-10T03:00:00.000Z
경기,수원시,88,62,1183714,2022-03-10T03:00:00.000Z
경기,시흥시,94,71,512030,2022-03-10T03:00:00.000Z
경기,안산시,75,50,652726,2022-03-10T03:00:00.000Z
경기,안성시,107,83,189534,2022-03-10T03:00:00.000Z
경기,안양시,72,52,547178,2022-03-10T03:00:00.000Z
경기,양주시,58,45,236368,2022-03-10T03:00:00.000Z
경기,양평군,83,66,121230,2022-03-10T03:00:00.000Z
경기,여주시,87,67,112150,2022-03-10T03:00:00.000Z
경기,연천군,null,38,42721,2022-03-10T03:00:00.000Z
경기,오산시,95,75,229983,2022-03-10T03:00:00.000Z
경기,용인시,85,61,1077508,2022-03-10T03:00:00.000Z
경기,의왕시,80,46,163356,2022-03-10T03:00:00.000Z
경기,의정부시,59,47,463661,2022-03-10T03:00:00.000Z
경기,이천시,84,58,223177,2022-03-10T03:00:00.000Z
경기,파주시,74,52,483245,2022-03-10T03:00:00.000Z
경기,평택시,97,71,564288,2022-03-10T03:00:00.000Z
경기,포천시,70,51,148939,2022-03-10T03:00:00.000Z
경기,하남시,82,49,320087,2022-03-10T03:00:00.000Z
경기,화성시,74,58,887015,2022-03-10T03:00:00.000Z
경기,가평군,75,38,62264,2022-03-10T13:00:00.000Z
경기,고양시,58,28,1079353,2022-03-10T13:00:00.000Z
경기,과천시,43,42,73345,2022-03-10T13:00:00.000Z
경기,광명시,54,29,292893,2022-03-10T13:00:00.000Z
경기,광주시,84,56,387289,2022-03-10T13:00:00.000Z
